stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,level_id
ENT_N08_N_PAV,HERNDON METRORAIL STATION - 570 HERNDON PKWY,HERNDON METRORAIL STATION NORTH PAVILION ENTRANCE - FROM HERNDON PKWY SIDEWALK,38.953548,-77.384556,0,2,STN_N08,2,
ENT_N08_G,HERNDON METRORAIL STATION - HERNDON-MONROE PARK AND RIDE,HERNDON METRORAIL STATION ENTRANCE - FROM THE HERNDON-MONROE PARK AND RIDE GARAGE BUILDING,38.951558,-77.384838,0,2,STN_N08,1,
ENT_N07_S_PAV_EL,RESTON METRORAIL STATION - SOUTH BUSBAY (ELEVATOR),RESTON METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - FROM SOUTH BUS BAY,38.952265,-77.360869,0,2,STN_N07,1,
ENT_N07_S_PAV,RESTON METRORAIL STATION - SOUTH BUSBAY,RESTON METRORAIL STATION SOUTH PAVILION ENTRANCE - FROM SOUTH BUS BAY,38.952307,-77.361239,0,2,STN_N07,2,
ENT_N07_N_PAV_EL,RESTON METRORAIL STATION - SUNSET HILLS RD & TOWN CENTER PKWY (ELEVATOR),RESTON METRORAIL STATION NORTH PAVILION ELEVATOR ENTRANCE - FROM SUNSET HILLS RD NORTH BUS BAY,38.953433,-77.360095,0,2,STN_N07,1,
ENT_N07_N_PAV,RESTON METRORAIL STATION - SUNSET HILLS RD & TOWN CENTER PKWY,RESTON METRORAIL STATION NORTH PAVILION ENTRANCE - FROM SUNSET HILLS RD NORTH BUS BAY,38.953558,-77.359847,0,2,STN_N07,2,
ENT_N06_S_PAV_EL,WIEHLE-RESTON EAST METRORAIL STATION - DULLES TOLL RD EXIT 13 & WIEHLE AVE (ELEVATOR),WIEHLE-RESTON EAST METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - DULLAS TOLL RD EXIT 13 & WIEHLE AVE (ELEVATOR),38.94699281,-77.34013111,91,2,STN_N06,1,
ENT_N06_S_PAV,WIEHLE-RESTON EAST METRORAIL STATION - DULLES TOLL RD EXIT 13 & WIEHLE AVE,WIEHLE-RESTON EAST METRORAIL STATION SOUTH PAVILION ENTRANCE - DULLAS TOLL RD EXIT 13 & WIEHLE AVE,38.94687769,-77.33990004,91,2,STN_N06,2,
ENT_N06_N,WIEHLE-RESTON EAST METRORAIL STATION - WIEHLE AVE & RESTON STATION BLVD ENTRANCE,WIEHLE-RESTON EAST METRORAIL STATION NORTH PEDESTRIAN BRIDGE ENTRANCE - WIEHLE AVE & RESTON STATION BLVD ENTANCE,38.94830053,-77.33891196,91,2,STN_N06,1,
ENT_N04_S_PAV_EL,SPRING HILL METRORAIL STATION - LEESBURG PIKE & SPRING HILL RD (ELEVATOR),SPRING HILL METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - LEESBURG PIKE & SPRING HILL RD SOUTH (ELEVATOR),38.9285407,-77.24182709,90,2,STN_N04,1,
ENT_N04_S_PAV,SPRING HILL METRORAIL STATION - LEESBURG PIKE & SPRING HILL RD,SPRING HILL METRORAIL STATION SOUTH PAVILION ENTRANCE - LEESBURG PIKE & SPRING HILL RD SOUTH,38.92840313,-77.24166525,90,2,STN_N04,2,
ENT_N04_N_PAV_EL,SPRING HILL METRORAIL STATION - LEESBURG PIKE & SPRING HILL RD (ELEVATOR),SPRING HILL METRORAIL STATION NORTH PAVILION ELEVATOR ENTRANCE - LEESBURG PIKE & SPRING HILL RD NORTH (ELEVATOR),38.92914494,-77.24097892,90,2,STN_N04,1,
ENT_N04_N_PAV,SPRING HILL METRORAIL STATION - LEESBURG PIKE & SPRING HILL RD,SPRING HILL METRORAIL STATION NORTH PAVILION ENTRANCE - LEESBURG PIKE & SPRING HILL RD NORTH,38.92929238,-77.24081669,90,2,STN_N04,2,
ENT_N03_S_PAV_EL,GREENSBORO METRORAIL STATION - LEESBURG PIKE & MARSHALLS DR (ELEVATOR),GREENSBORO METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - LEESBURG PIKE & MARSHALLS DR,38.92049063,-77.23397194,89,2,STN_N03,1,
ENT_N03_S_PAV,GREENSBORO METRORAIL STATION - LEESBURG PIKE & MARSHALLS DR,GREENSBORO METRORAIL STATION SOUTH PAVILION ENTRANCE - LEESBURG PIKE & MARSHALLS DR,38.92066015,-77.23415643,89,2,STN_N03,2,
ENT_N03_N_PAV_EL,GREENSBORO METRORAIL STATION - LEESBURG PIKE & GREENSBORO STATION PL (ELEVATOR),GREENSBORO METRORAIL STATION NORTH PAVILION ELEVATOR ENTRANCE - LEESBURG PIKE & GREENSBORO STATION PL,38.9209732,-77.23313778,89,2,STN_N03,1,
ENT_N03_N_PAV,GREENSBORO METRORAIL STATION - LEESBURG PIKE & GREENSBORO STATION PL,GREENSBORO METRORAIL STATION NORTH PAVILION ENTRANCE - LEESBURG PIKE & GREENSBORO STATION PL,38.92110437,-77.23298839,89,2,STN_N03,2,
ENT_N02_W_ESC_MID,TYSONS,TYSONS METRORAIL STATION WEST ENTRANCE - TYSONS BLVD & CHAIN BRIDGE RD,38.9205495,-77.22281304,88,3,STN_N02,2,N03_L2
ENT_N02_W_EL,TYSONS METRORAIL STATION - TYSONS BLVD & CHAIN BRIDGE RD (ELEVATOR),TYSONS METRORAIL STATION WEST ELEVATOR ENTRANCE - TYSONS BLVD & CHAIN BRIDGE RD,38.92063519,-77.22254651,88,2,STN_N02,1,
ENT_N02_W,TYSONS METRORAIL STATION - TYSONS BLVD & CHAIN BRIDGE RD,TYSONS METRORAIL STATION WEST ENTRANCE - TYSONS BLVD & CHAIN BRIDGE RD,38.92059255,-77.22254693,88,2,STN_N02,2,
ENT_N02_S_PAV_EL,TYSONS METRORAIL STATION - TYSONS ONE PL & TYSONS BLVD (ELEVATOR),TYSONS METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - TYSONS ONE PL & TYSONS BLVD,38.91978736,-77.22205429,88,2,STN_N02,1,
ENT_N02_S_PAV,TYSONS METRORAIL STATION - TYSONS ONE PL & TYSONS BLVD,TYSONS METRORAIL STATION SOUTH PAVILION ENTRANCE - TYSONS ONE PL & TYSONS BLVD,38.91975772,-77.22240171,88,2,STN_N02,2,
ENT_N01_S_PAV_EL,MCLEAN METRORAIL STATION - DOLLEY MADISON BLVD & COLSHIRE DR (ELEVATOR),MCLEAN METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - DOLLEY MADISON BLVD & COLSHIRE DR,38.92443088,-77.20857117,87,2,STN_N01,1,
ENT_N01_S_PAV,MCLEAN METRORAIL STATION - DOLLEY MADISON BLVD & COLSHIRE DR,MCLEAN METRORAIL STATION SOUTH PAVILION ENTRANCE - DOLLEY MADISON BLVD & COLSHIRE DR,38.92455997,-77.20831987,87,2,STN_N01,2,
ENT_N01_E_EL,MCLEAN METRORAIL STATION - DOLLEY MADISON BLVD & SCOTTS XING (ELEVATOR),MCLEAN METRORAIL STATION EAST ELEVATOR ENTRANCE - DOLLEY MADISON BLVD & SCOTTS XING,38.92478198,-77.20953555,87,2,STN_N01,1,
ENT_N01_E,MCLEAN METRORAIL STATION - DOLLEY MADISON BLVD & SCOTTS XING,MCLEAN METRORAIL STATION EAST ENTRANCE - DOLLEY MADISON BLVD & SCOTTS XING,38.92475493,-77.20959454,87,2,STN_N01,2,
ENT_K08_S,VIENNA METRORAIL STATION - NUTLEY ST. & VIRGINIA CENTER BLVD,VIENNA METRORAIL STATION SOUTH ENTRANCE - MEDIAN OF I-66 AT NUTLEY ST.,38.87735778,-77.27127794,3,2,STN_K08,1,
ENT_K08_N,VIENNA METRORAIL STATION - NUTLEY ST. & SAINTSBURY DR,VIENNA METRORAIL STATION NORTH ENTRANCE - MEDIAN OF I-66 AT NUTLEY ST.,38.87830071,-77.2715394,3,2,STN_K08,1,
ENT_K07_M,DUNN LORING METRORAIL STATION - GALLOWS RD. & I-66,DUNN LORING METRORAIL STATION MAIN ENTRANCE - GALLOWS RD. & I-66,38.88283408,-77.22844368,3,2,STN_K07,1,
ENT_K06_S,WEST FALLS CHURCH METRORAIL STATION - MEDIAN OF 1-66 AT LEESBURG PIKE,WEST FALLS CHURCH METRORAIL STATION SOUTH ENTRANCE - MEDIAN OF 1-66 AT LEESBURG PIKE,38.90028781,-77.18888247,2,2,STN_K06,1,
ENT_K06_N,WEST FALLS CHURCH METRORAIL STATION - WEST FALLS CHURCH STATION (BUSBAY),WEST FALLS CHURCH METRORAIL STATION NORTH ENTRANCE - WEST FALLS CHURCH STATION NORTH BUSBAY,38.90110113,-77.18894883,2,2,STN_K06,1,
ENT_K05_M,EAST FALLS CHURCH METRORAIL STATION - N. SYCAMORE ST. & I-66,EAST FALLS CHURCH METRORAIL STATION MAIN ENTRANCE - N. SYCAMORE ST. & I-66,38.8858928,-77.15657087,1,2,STN_K05,1,
ENT_K04_S_EL,BALLSTON-MU METRORAIL STATION - N FAIRFAX DR. & N STUARD ST. (SOUTH ELEVATOR),BALLSTON-MU METRORAIL STATION SOUTH ELEVATOR ENTRANCE - N FAIRFAX DR. & N STUARD ST.,38.88204381,-77.11209669,1,2,STN_K04,1,
ENT_K04_N_EL,BALLSTON-MU METRORAIL STATION - N FAIRFAX DR. & N STUARD ST. (NORTH ELEVATOR),BALLSTON-MU METRORAIL STATION NORTH ELEVATOR ENTRANCE - N FAIRFAX DR. & N STUARD ST.,38.88235035,-77.11212586,1,2,STN_K04,1,
ENT_K04_M,BALLSTON-MU METRORAIL STATION - N FAIRFAX DR. & N STUARD ST.,BALLSTON-MU METRORAIL STATION MAIN ENTRANCE - N FAIRFAX DR. & N STUARD ST.,38.88185999,-77.11134626,1,2,STN_K04,2,
ENT_K03_M,VIRGINIA SQ-GMU METRORAIL STATION - SW CORNER OF FAIRFAX DR. & N. MONROE ST.,VIRGINIA SQ-GMU METRORAIL STATION MAIN ENTRANCE - SW CORNER OF FAIRFAX DR. & N. MONROE ST.,38.882812,-77.10326891,58,2,STN_K03,2,
ENT_K03_EL,VIRGINIA SQ-GMU METRORAIL STATION - SW CORNER OF FAIRFAX DR. & N. MONROE ST. (ELEVATOR),VIRGINIA SQ-GMU METRORAIL STATION ELEVATOR ENTRANCE - SW CORNER OF FAIRFAX DR. & N. MONROE ST.,38.8830038,-77.1032884,58,2,STN_K03,1,
ENT_K02_M,CLARENDON METRORAIL STATION - WILSON BLVD. & N. HIGHLAND ST.,CLARENDON METRORAIL STATION MAIN ENTRANCE - WILSON BLVD. & N. HIGHLAND ST.,38.88718687,-77.09509031,1,2,STN_K02,2,
ENT_K02_EL,CLARENDON METRORAIL STATION - WILSON BLVD. & N. HIGHLAND ST. (ELEVATOR),CLARENDON METRORAIL STATION ELEVATOR ENTRANCE - WILSON BLVD. & N. HIGHLAND ST.,38.88677052,-77.09566036,1,2,STN_K02,1,
ENT_K01_W_EL,COURT HOUSE METRORAIL STATION - CLARENDON BLVD. & N. COURTHOUSE RD. (ELEVATOR),COURT HOUSE METRORAIL STATION WEST ELEVATOR ENTRANCE - CLARENDON BLVD. & N. COURTHOUSE RD.,38.89049218,-77.08608446,1,2,STN_K01,1,
ENT_K01_N,COURT HOUSE METRORAIL STATION - CLARENDON BLVD. & N. COURTHOUSE RD.,COURT HOUSE METRORAIL STATION NORTH ENTRANCE - CLARENDON BLVD. & N. COURTHOUSE RD.,38.89119495,-77.08501284,1,2,STN_K01,2,
ENT_J03_B,FRANCONIA-SPRINGFIELD METRORAIL STATION - FRANCONIA-SPRINGFIELD PARKWAY AT FRONTIER DR.,FRANCONIA-SPRINGFIELD METRORAIL STATION PEDESTRIAN BRIDGE ENTRANCE - FRANCONIA-SPRINGFIELD PARKWAY AT FRONTIER DR.,38.7666943,-77.1691089,3,2,STN_J03,1,
ENT_J02_W,VAN DORN ST METRORAIL STATION - S. VAN DORN ST. & EISENHOWER AVE.,VAN DORN ST METRORAIL STATION WEST ENTRANCE - S. VAN DORN ST. & EISENHOWER AVE.,38.79970776,-77.12968188,71,2,STN_J02,1,
ENT_J02_E,VAN DORN ST METRORAIL STATION - S. VAN DORN ST. & EISENHOWER AVE. (BUS BAY),VAN DORN ST METRORAIL STATION EAST ENTRANCE - S. VAN DORN ST. & EISENHOWER AVE.,38.79952773,-77.12922074,71,2,STN_J02,1,
ENT_G05_N,DOWNTOWN LARGO METRORAIL STATION - LOTTSFORD RD (NORTH),DOWNTOWN LARGO METRORAIL STATION NORTH ENTRANCE - LOTTSFORD RD,38.90014116,-76.84526493,86,2,STN_G05,1,
ENT_G05_M,DOWNTOWN LARGO METRORAIL STATION - HARRY S. TRUMAN DR. & LARGO DR.,DOWNTOWN LARGO METRORAIL STATION MAIN ENTRANCE - LOTTSFORD RD,38.89989591,-76.84495895,86,2,STN_G05,1,
ENT_G04_S,MORGAN BLVD METRORAIL STATION - GARRETT A. MORGAN BLVD. AND FIELDSTONE WAY,MORGAN BOULEVARD METRORAIL STATION SOUTH ENTRANCE - GARRET A MORGAN BLVD,38.89354958,-76.86840575,85,2,STN_G04,1,
ENT_G04_N,MORGAN BLVD METRORAIL STATION - GARRET A MORGAN BLVD,MORGAN BOULEVARD METRORAIL STATION NORTH ENTRANCE - GARRET A MORGAN BLVD,38.893764,-76.86854281,85,2,STN_G04,1,
ENT_G03_M,ADDISON RD METRORAIL STATION - ADDISON RD. SOUTH OF CENTRAL AVE.,ADDISON ROAD METRORAIL STATION MAIN ENTRANCE - ADDISON RD. SOUTH OF CENTRAL AVE.,38.88671643,-76.89574901,1,2,STN_G03,1,
ENT_G02_M,CAPITOL HEIGHTS METRORAIL STATION - E. CAPITOL ST. & SOUTHERN AVE.,CAPITOL HEIGHTS METRORAIL STATION MAIN ENTRANCE - E. CAPITOL ST. & SOUTHERN AVE.,38.88921588,-76.91329868,5,2,STN_G02,1,
ENT_G01_M,BENNING RD METRORAIL STATION - BENNING RD. NORTH OF E. CAPITOL ST.,BENNING ROAD METRORAIL STATION MAIN ENTRANCE - BENNING RD. NORTH OF E. CAPITOL ST.,38.89033484,-76.93736204,10,2,STN_G01,1,
ENT_F11_N,BRANCH AVE METRORAIL STATION - BRANCH AVE. & AUTH WAY.,BRANCH AVE METRORAIL STATION NORTH ENTRANCE - OLD SOPER RD. & AUTH RD.,38.82719548,-76.91244112,83,2,STN_F11,1,
ENT_F11_M,BRANCH AVE METRORAIL STATION - OLD SOPER RD. & AUTH RD.,BRANCH AVE METRORAIL STATION MAIN ENTRANCE - OLD SOPER RD. & AUTH RD.,38.82707893,-76.91255663,83,2,STN_F11,1,
ENT_F10_M,SUITLAND METRORAIL STATION - SILVER HILL RD NEAR SUITLAND PKWY,SUITLAND METRORAIL STATION MAIN ENTRANCE - SILVER HILL RD,38.84425781,-76.9322983,82,2,STN_F10,1,
ENT_F09_M,"NAYLOR RD METRORAIL STATION - BETWEEN NAYLOR RD., BRANCH AVE. AND SUITLAND PARKWAY","NAYLOR ROAD METRORAIL STATION MAIN ENTRANCE - BETWEEN NAYLOR RD., BRANCH AVE. AND SUITLAND PARKWAY",38.85092672,-76.95674915,81,2,STN_F09,1,
ENT_F08_SE,SOUTHERN AVE METRORAIL STATION - MARYLAND SIDE OF SOUTHERN AVE SE OPPOSITE VALLEY TERRACE SE,SOUTHERN AVE METRORAIL STATION SOUTHEAST ENTRANCE - MARYLAND SIDE OF SOUTHERN AVE SE OPPOSITE VALLEY TERRACE SE,38.84047146,-76.97568272,80,2,STN_F08,1,
ENT_F08_NW,SOUTHERN AVE METRORAIL STATION - MARYLAND SIDE OF SOUTHERN AVE SE OPPOSITE VALLEY TERRACE SE,SOUTHERN AVE METRORAIL STATION NORTHWEST ENTRANCE - MARYLAND SIDE OF SOUTHERN AVE SE OPPOSITE VALLEY TERRACE SE,38.84059229,-76.97579715,80,2,STN_F08,1,
ENT_F07_S,CONGRESS HEIGHTS METRORAIL STATION - SOUTH OF ALABAMA AVE SE NEAR 13TH ST SE,CONGRESS HEIGHTS METRORAIL STATION SOUTH ENTRANCE - ALABAMA AVE SE & 13TH ST SE SOUTH,38.84459083,-76.98757877,79,2,STN_F07,2,
ENT_F07_N,CONGRESS HEIGHTS METRORAIL STATION - ALABAMA AVE & 13TH ST. SE,CONGRESS HEIGHTS METRORAIL STATION NORTH ENTRANCE - ALABAMA AVE & 13TH ST. SE,38.84546255,-76.98781235,79,2,STN_F07,1,
ENT_F06_S2,ANACOSTIA METRORAIL STATION - HOWARD RD. & FIRTH STERLING AVE. (BUSBAY),ANACOSTIA METRORAIL STATION SOUTH ENTRANCE FROM BUSBAY - HOWARD RD. & FIRTH STERLING AVE. (WEST),38.862115,-76.99531584,10,2,STN_F06,1,
ENT_F06_S1,ANACOSTIA METRORAIL STATION - HOWARD RD. & FIRTH STERLING AVE.,ANACOSTIA METRORAIL STATION SOUTH ENTRANCE - HOWARD RD. & FIRTH STERLING AVE. (EAST),38.86215217,-76.99511206,10,2,STN_F06,1,
ENT_F06_N,ANACOSTIA METRORAIL STATION - HOWARD RD. NORTH OF ANACOSTIA FREEWAY,ANACOSTIA METRORAIL STATION NORTH ENTRANCE - HOWARD RD. NORTH OF ANACOSTIA FREEWAY,38.86460288,-76.99595872,10,2,STN_F06,1,
ENT_F05_W,"NAVY YARD-BALLPARK METRORAIL STATION - SE CORNER M & HALF STS., SE",NAVY YARD-BALLPARK METRORAIL STATION WEST ENTRANCE - HALF AND M STS,38.87606799,-77.00731098,10,2,STN_F05,1,
ENT_F05_E_EL,NAVY YARD-BALLPARK METRORAIL STATION - NW CORNER OF M ST. AT NEW JERSEY AVE. SE (ELEVATOR),NAVY YARD-BALLPARK METRORAIL STATION EAST ELEVATOR ENTRANCE - NEW JERSEY AVE,38.87662179,-77.00472957,10,2,STN_F05,1,
ENT_F05_E,NAVY YARD-BALLPARK METRORAIL STATION - NW CORNER OF M ST. AT NEW JERSEY AVE. SE,NAVY YARD-BALLPARK METRORAIL STATION EAST ENTRANCE - NEW JERSEY AVE,38.876667,-77.00443822,10,2,STN_F05,2,
ENT_F04_M,WATERFRONT METRORAIL STATION - M ST. AT 4TH ST. SW,WATERFRONT METRORAIL STATION MAIN ENTRANCE - M ST. AT 4TH ST. SW,38.87703152,-77.01755849,10,2,STN_F04,2,
ENT_F04_EL,WATERFRONT METRORAIL STATION - M ST. AT 4TH ST. SW (ELEVATOR),WATERFRONT METRORAIL STATION STREET ELEVATOR ENTRANCE - M ST. AT 4TH ST. SW,38.87659622,-77.01734557,10,2,STN_F04,1,
ENT_F02_M,ARCHIVES METRORAIL STATION - 7TH ST. NORTH OF PENNSYLVANIA AVE,ARCHIVES METRORAIL STATION MAIN ENTRANCE - 7TH ST. NORTH OF PENNSYLVANIA AVE,38.89393948,-77.0225475,10,2,STN_F02,2,
ENT_F02_EL,ARCHIVES METRORAIL STATION - 7TH ST. NORTH OF PENNSYLVANIA AVE (ELEVATOR),ARCHIVES METRORAIL STATION ELEVATOR ENTRANCE - 7TH ST. NORTH OF PENNSYLVANIA AVE,38.89389741,-77.02207672,10,2,STN_F02,1,
ENT_E10_W,GREENBELT METRORAIL STATION - COMMUTER TRAIN CONNECTION,GREENBELT METRORAIL STATION WEST ENTRANCE - LACKAWANNA ST & 53RD AVE TUNNEL,39.01081794,-76.91193855,8,2,STN_E10,1,
ENT_E10_E,GREENBELT METRORAIL STATION - GREENBELT METRO DR. AT CHERRYWOOD LANE,GREENBELT METRORAIL STATION EAST ENTRANCE - GREENBELT METRORAIL DR. AT CHERRYWOOD LANE,39.01083283,-76.91101809,8,2,STN_E10,1,
ENT_E09_W,COLLEGE PARK-U OF MD METRORAIL STATION - CALVERT RD,COLLEGE PARK-U OF MD METRORAIL STATION WEST ENTRANCE - CALVERT RD,38.97835285,-76.92894929,8,2,STN_E09,1,
ENT_E09_E,COLLEGE PARK-U OF MD METRORAIL STATION - RIVER RD & CAMPUS DR,COLLEGE PARK-U OF MD METRORAIL STATION EAST ENTRANCE - RIVER RD & PAINT BRANCH PARKWAY,38.97815156,-76.92789612,8,2,STN_E09,1,
ENT_E08_S,"HYATTSVILLE CROSSING METRORAIL STATION - SOUTH SIDE OF EAST-WEST HWY., WEST OF BELCREST RD.","HYATTSVILLE CROSSING METRORAIL STATION SOUTH ENTRANCE - SOUTH SIDE OF EAST-WEST HWY., WEST OF BELCREST RD.",38.96517585,-76.9555857,5,2,STN_E08,1,
ENT_E08_N,"HYATTSVILLE CROSSING METRORAIL STATION - SOUTH SIDE OF EAST-WEST HWY., WEST OF BELCREST RD.","HYATTSVILLE CROSSING METRORAIL STATION NORTH ENTRANCE - SOUTH SIDE OF EAST-WEST HWY., WEST OF BELCREST RD.",38.96538425,-76.95558545,5,2,STN_E08,1,
ENT_E07_M,"WEST HYATTSVILLE METRORAIL STATION - WEST SIDE OF AGER RD., NORTH OF QUEENS CHAPEL RD.","WEST HYATTSVILLE METRORAIL STATION MAIN ENTRANCE - WEST SIDE OF AGER RD., NORTH OF QUEENS CHAPEL RD.",38.95570991,-76.96889671,5,2,STN_E07,1,
ENT_E05_W_EL,GEORGIA AVE-PETWORTH METRORAIL STATION - GEORGIA AVE NW & QUINCY ST NW (ELEVATOR),GEORGIA AVE-PETWORTH METRORAIL STATION WEST ELEVATOR ENTRANCE - GEORGIA AVE NW & QUINCY ST NW,38.93683311,-77.02465462,78,2,STN_E05,1,
ENT_E05_W,GEORGIA AVE-PETWORTH METRORAIL STATION - GEORGIA AVE NW & QUINCY ST NW,GEORGIA AVE-PETWORTH METRORAIL STATION WEST ENTRANCE - GEORGIA AVE NW & QUINCY ST NW,38.93721255,-77.02472362,78,2,STN_E05,2,
ENT_E05_M,"GEORGIA AVE-PETWORTH METRORAIL STATION - GEORGIA AND NEW HAMPSHIRE AVENUES, NW","GEORGIA AVE-PETWORTH METRORAIL STATION MAIN ENTRANCE - GEORGIA AND NEW HAMPSHIRE AVENUES, NW",38.93699596,-77.02411413,78,2,STN_E05,2,
ENT_E04_W_EL,COLUMBIA HEIGHTS METRORAIL STATION - SE CORNER OF 14TH AND IRVING STS. NW (ELEVATOR),COLUMBIA HEIGHTS METRORAIL STATION WEST ELEVATOR ENTRANCE - 14TH AND IRVING STS. NW,38.92855633,-77.03277574,77,2,STN_E04,1,
ENT_E04_W,COLUMBIA HEIGHTS METRORAIL STATION - SE CORNER OF 14TH AND IRVING STS. NW,COLUMBIA HEIGHTS METRORAIL STATION WEST ENTRANCE - 14TH AND IRVING STS. NW,38.92859702,-77.03317018,77,2,STN_E04,2,
ENT_E04_E,COLUMBIA HEIGHTS METRORAIL STATION - NE CORNER OF 14TH AND IRVING STS. NW,COLUMBIA HEIGHTS METRORAIL STATION EAST ENTRANCE - 14TH ST NW & IRVING ST NW EAST,38.92896692,-77.03244862,77,2,STN_E04,2,
ENT_E03_W_EL,U ST METRORAIL STATION - SE CORNER 13TH & U STS. NW (ELEVATOR),U STREET METRORAIL STATION WEST ELEVATOR ENTRANCE - SE CORNER 13TH & U STS. NW,38.91679839,-77.02892126,70,2,STN_E03,1,
ENT_E03_W,U ST METRORAIL STATION - SE CORNER 13TH & U STS. NW,U STREET METRORAIL STATION WEST ENTRANCE - SE CORNER 13TH & U STS. NW,38.91682318,-77.02920801,70,2,STN_E03,2,
ENT_E03_E,"U ST METRORAIL STATION - 10TH ST., SOUTH OF U ST.","U STREET METRORAIL STATION EAST ENTRANCE - 10TH ST., SOUTH OF U ST.",38.91670272,-77.02596995,70,2,STN_E03,2,
ENT_E02_S,SHAW-HOWARD U METRORAIL STATION - NE CORNER OF 7TH & S STS. NW,SHAW-HOWARD U METRORAIL STATION SOUTH ENTRANCE - NE CORNER OF 7TH & S STS. NW,38.91459281,-77.02167248,69,2,STN_E02,2,
ENT_E02_N_EL,SHAW-HOWARD U METRORAIL STATION - NE CORNER OF 7TH & S STS. NW (ELEVATOR),"SHAW-HOWARD U METRORAIL STATION NORTH ELEVATOR ENTRANCE - NORTH SIDE OF R ST., BETWEEN 7TH & 8TH STS.",38.91421673,-77.02165317,69,2,STN_E02,1,
ENT_E02_N,"SHAW-HOWARD U METRORAIL STATION - NORTH SIDE OF R ST., BETWEEN 7TH & 8TH STS.","SHAW-HOWARD U METRORAIL STATION NORTH ENTRANCE - NORTH SIDE OF R ST., BETWEEN 7TH & 8TH STS.",38.91277937,-77.02275198,69,2,STN_E02,2,
ENT_E01_N_EL,MT VERNON SQ METRORAIL STATION - NW CORNER 7TH & M STS. NW (ELEVATOR),MT VERNON SQ METRORAIL STATION NORTH ELEVATOR ENTRANCE - NW CORNER 7TH & M STS. NW,38.90591409,-77.0221285,66,2,STN_E01,1,
ENT_E01_M_EL,MT VERNON SQ METRORAIL STATION - SW CORNER 7TH & M STS. NW (ELEVATOR),MT VERNON SQ METRORAIL STATION MAIN ELEVATOR ENTRANCE - SW CORNER 7TH & M STS. NW,38.90547378,-77.02234838,66,2,STN_E01,1,
ENT_E01_M,MT VERNON SQ METRORAIL STATION - SW CORNER 7TH & M STS. NW,MT VERNON SQ METRORAIL STATION MAIN ENTRANCE - SW CORNER 7TH & M STS. NW,38.90526602,-77.02225216,66,2,STN_E01,2,
ENT_D13_NW,NEW CARROLLTON METRORAIL STATION - BETWEEN ELLIN RD. & HARKINS RD. AND GARDEN CITY DR. & JOHN HANSON HWY.,NEW CARROLLTON METRORAIL STATION NORTHWEST ENTRANCE - BETWEEN ELLIN RD. & HARKINS RD. AND GARDEN CITY DR. & JOHN HANSON HWY.,38.94845882,-76.87236163,8,2,STN_D13,1,
ENT_D13_MZ_ESC_BT,NEW CARROLLTON,BOTTOM OF ESCALATOR/STAIRS BETWEEN STREET AND MEZZANINE,38.94832481,-76.87217534,8,3,STN_D13,1,E02_L1
ENT_D13_M,NEW CARROLLTON METRORAIL STATION - GARDEN CITY DR & CORPORATE DR,NEW CARROLLTON METRORAIL STATION MAIN ENTRANCE - GARDEN CITY DR & CORPORATE DR,38.9479912,-76.8716975,8,2,STN_D13,1,
ENT_D12_M,"LANDOVER METRORAIL STATION - WEST SIDE OF PENNSY DR., NORTH OF LANDOVER RD.","LANDOVER METRORAIL STATION MAIN ENTRANCE - WEST SIDE OF PENNSY DR., NORTH OF LANDOVER RD.",38.93342863,-76.89118866,5,2,STN_D12,1,
ENT_D11_M,"CHEVERLY METRORAIL STATION - COLUMBIA PARK RD., SOUTH OF RT. 50","CHEVERLY METRORAIL STATION MAIN ENTRANCE - COLUMBIA PARK RD., SOUTH OF RT. 50",38.91625967,-76.91650383,5,2,STN_D11,1,
ENT_D10_W,DEANWOOD METRORAIL STATION - POLK ST NE & OLIVE ST NE (TUNNEL),DEANWOOD METRORAIL STATION WEST WALKWAY ENTRANCE - POLK ST NE & OLIVE ST NE TUNNEL,38.90855213,-76.93517873,10,2,STN_D10,1,
ENT_D10_M,"DEANWOOD METRORAIL STATION - MINNESOTA AVE., NE, BETWEEN NASH & 48TH STS.","DEANWOOD METRORAIL STATION MAIN ENTRANCE - MINNESOTA AVE., NE, BETWEEN NASH & 48TH STS.",38.90834745,-76.93461715,10,2,STN_D10,1,
ENT_D09_S_EL,"MINNESOTA AVE METRORAIL STATION - MINNESOTA AVE., NORTH OF GRANT ST. NE (ELEVATOR)","MINNESOTA AVE METRORAIL STATION SOUTH ELEVATOR ENTRANCE - MINNESOTA AVE., NORTH OF GRANT ST. NE",38.89880076,-76.94668234,10,2,STN_D09,1,
ENT_D09_S,"MINNESOTA AVE METRORAIL STATION - MINNESOTA AVE., NORTH OF GRANT ST. NE","MINNESOTA AVE METRORAIL STATION SOUTH ENTRANCE - MINNESOTA AVE., NORTH OF GRANT ST. NE",38.8986011,-76.94692933,10,2,STN_D09,2,
